config,dataset,openml_id,fold,n,d,classes,accuracy,time
cum0_base,mfeat-morphological,18.0,2.0,2000.0,6.0,10.0,0.7475,151.75795364379883
cum0_base,mfeat-morphological,18,3,2000,6,10,0.7625,164.2449176311493
cum0_base,mfeat-morphological,18.0,3.0,2000.0,6.0,10.0,0.7625,164.2449176311493
cum0_base,mfeat-morphological,18,4,2000,6,10,0.7725,155.85036826133728
cum0_base,mfeat-morphological,18.0,4.0,2000.0,6.0,10.0,0.7725,155.85036826133728
cum0_base,mfeat-pixel,40979,0,2000,240,10,0.9675,184.35552263259888
cum0_base,mfeat-pixel,40979.0,0.0,2000.0,240.0,10.0,0.9675,184.35552263259888
cum0_base,mfeat-pixel,40979,1,2000,240,10,0.97,403.6073296070099
cum0_base,mfeat-pixel,40979.0,1.0,2000.0,240.0,10.0,0.97,403.6073296070099
cum0_base,mfeat-pixel,40979,2,2000,240,10,0.96,386.1075224876404
cum0_base,mfeat-pixel,40979.0,2.0,2000.0,240.0,10.0,0.96,386.1075224876404
cum0_base,mfeat-pixel,40979,3,2000,240,10,0.96,393.3994731903076
cum0_base,mfeat-pixel,40979.0,3.0,2000.0,240.0,10.0,0.96,393.3994731903076
cum0_base,mfeat-pixel,40979,4,2000,240,10,0.9725,225.7174487113953
cum0_base,mfeat-pixel,40979.0,4.0,2000.0,240.0,10.0,0.9725,225.7174487113953
cum0_base,mfeat-zernike,22,0,2000,47,10,0.81,218.69171595573425
cum0_base,mfeat-zernike,22.0,0.0,2000.0,47.0,10.0,0.81,218.69171595573425
cum0_base,mfeat-zernike,22,1,2000,47,10,0.835,219.6035985946656
cum0_base,mfeat-zernike,22.0,1.0,2000.0,47.0,10.0,0.835,219.6035985946656
cum0_base,mfeat-zernike,22,2,2000,47,10,0.8125,214.86073637008667
cum0_base,mfeat-zernike,22.0,2.0,2000.0,47.0,10.0,0.8125,214.86073637008667
cum0_base,mfeat-zernike,22,3,2000,47,10,0.8175,199.8401818275452
cum0_base,mfeat-zernike,22.0,3.0,2000.0,47.0,10.0,0.8175,199.8401818275452
cum0_base,mfeat-zernike,22,4,2000,47,10,0.825,216.60056734085083
cum0_base,mfeat-zernike,22.0,4.0,2000.0,47.0,10.0,0.825,216.60056734085083
cum0_base,nomao,1486,0,34465,118,2,,6152.827142000198
cum0_base,nomao,1486.0,0.0,34465.0,118.0,2.0,,6152.827142000198
cum0_base,optdigits,28,0,5620,64,10,0.9813167259786476,554.7353265285492
cum0_base,optdigits,28.0,0.0,5620.0,64.0,10.0,0.9813167259786476,554.7353265285492
cum0_base,optdigits,28,1,5620,64,10,0.9804270462633452,939.776743888855
cum0_base,optdigits,28.0,1.0,5620.0,64.0,10.0,0.9804270462633452,939.776743888855
cum0_base,optdigits,28,2,5620,64,10,0.9813167259786476,552.1736690998077
cum0_base,optdigits,28.0,2.0,5620.0,64.0,10.0,0.9813167259786476,552.1736690998077
cum0_base,optdigits,28,3,5620,64,10,0.9857651245551602,546.448992729187
cum0_base,optdigits,28.0,3.0,5620.0,64.0,10.0,0.9857651245551602,546.448992729187
cum0_base,optdigits,28,4,5620,64,10,0.9733096085409252,538.5850231647491
cum0_base,optdigits,28.0,4.0,5620.0,64.0,10.0,0.9733096085409252,538.5850231647491
cum0_base,ozone-level-8hr,1487,0,2534,72,2,0.940828402366864,271.6146409511566
cum0_base,ozone-level-8hr,1487.0,0.0,2534.0,72.0,2.0,0.940828402366864,271.6146409511566
cum0_base,ozone-level-8hr,1487,1,2534,72,2,0.9428007889546351,269.73101353645325
cum0_base,ozone-level-8hr,1487.0,1.0,2534.0,72.0,2.0,0.9428007889546351,269.73101353645325
cum0_base,ozone-level-8hr,1487,2,2534,72,2,0.930966469428008,264.44221472740173
cum0_base,ozone-level-8hr,1487.0,2.0,2534.0,72.0,2.0,0.930966469428008,264.44221472740173
cum0_base,ozone-level-8hr,1487,3,2534,72,2,0.9487179487179488,261.4593653678894
cum0_base,ozone-level-8hr,1487.0,3.0,2534.0,72.0,2.0,0.9487179487179488,261.4593653678894
cum0_base,ozone-level-8hr,1487,4,2534,72,2,0.9387351778656128,262.7104539871216
cum0_base,ozone-level-8hr,1487.0,4.0,2534.0,72.0,2.0,0.9387351778656128,262.7104539871216
cum0_base,pc1,1068,0,1109,21,2,0.9369369369369368,93.2526605129242
cum0_base,pc1,1068.0,0.0,1109.0,21.0,2.0,0.9369369369369368,93.2526605129242
cum0_base,pc1,1068,1,1109,21,2,0.9324324324324323,94.50777959823608
cum0_base,pc1,1068.0,1.0,1109.0,21.0,2.0,0.9324324324324323,94.50777959823608
cum0_base,pc1,1068,2,1109,21,2,0.927927927927928,92.97750639915466
cum0_base,pc1,1068.0,2.0,1109.0,21.0,2.0,0.927927927927928,92.97750639915466
cum0_base,pc1,1068,3,1109,21,2,0.9414414414414416,105.9312789440155
cum0_base,pc1,1068.0,3.0,1109.0,21.0,2.0,0.9414414414414416,105.9312789440155
cum0_base,pc1,1068,4,1109,21,2,0.9230769230769232,104.91624045372008
cum0_base,pc1,1068.0,4.0,1109.0,21.0,2.0,0.9230769230769232,104.91624045372008
cum0_base,pc3,1050,0,1563,37,2,0.8977635782747604,154.6349482536316
cum0_base,pc3,1050.0,0.0,1563.0,37.0,2.0,0.8977635782747604,154.6349482536316
cum0_base,pc3,1050,1,1563,37,2,0.8849840255591054,158.62575364112854
cum0_base,pc3,1050.0,1.0,1563.0,37.0,2.0,0.8849840255591054,158.62575364112854
cum0_base,pc3,1050,2,1563,37,2,0.8977635782747604,145.81913685798645
cum0_base,pc3,1050.0,2.0,1563.0,37.0,2.0,0.8977635782747604,145.81913685798645
cum0_base,pc3,1050,3,1563,37,2,0.8942307692307693,139.4537410736084
cum0_base,pc3,1050.0,3.0,1563.0,37.0,2.0,0.8942307692307693,139.4537410736084
cum0_base,pc3,1050,4,1563,37,2,0.8974358974358975,146.80645442008972
cum0_base,pc3,1050.0,4.0,1563.0,37.0,2.0,0.8974358974358975,146.80645442008972
cum0_base,pc4,1049,0,1458,37,2,0.9178082191780822,124.32362270355225
cum0_base,pc4,1049.0,0.0,1458.0,37.0,2.0,0.9178082191780822,124.32362270355225
cum0_base,pc4,1049,1,1458,37,2,0.886986301369863,151.5599765777588
cum0_base,pc4,1049.0,1.0,1458.0,37.0,2.0,0.886986301369863,151.5599765777588
cum0_base,pc4,1049,2,1458,37,2,0.8904109589041096,149.4950351715088
cum0_base,pc4,1049.0,2.0,1458.0,37.0,2.0,0.8904109589041096,149.4950351715088
cum0_base,pc4,1049,3,1458,37,2,0.8969072164948454,143.0832142829895
cum0_base,pc4,1049.0,3.0,1458.0,37.0,2.0,0.8969072164948454,143.0832142829895
cum0_base,pc4,1049,4,1458,37,2,0.9106529209621992,137.47522020339966
cum0_base,pc4,1049.0,4.0,1458.0,37.0,2.0,0.9106529209621992,137.47522020339966
cum0_base,pendigits,32,0,10992,16,10,0.9936334697589814,739.1395168304443
cum0_base,pendigits,32.0,0.0,10992.0,16.0,10.0,0.9936334697589814,739.1395168304443
cum0_base,pendigits,32,1,10992,16,10,0.9931787175989086,708.8317384719849
cum0_base,pendigits,32.0,1.0,10992.0,16.0,10.0,0.9931787175989086,708.8317384719849
cum0_base,pendigits,32,2,10992,16,10,0.9959053685168336,694.4559545516968
cum0_base,pendigits,32.0,2.0,10992.0,16.0,10.0,0.9959053685168336,694.4559545516968
cum0_base,pendigits,32,3,10992,16,10,0.9949954504094632,753.6498517990112
cum0_base,pendigits,32.0,3.0,10992.0,16.0,10.0,0.9949954504094632,753.6498517990112
cum0_base,pendigits,32,4,10992,16,10,0.9904458598726116,733.2399847507477
cum0_base,pendigits,32.0,4.0,10992.0,16.0,10.0,0.9904458598726116,733.2399847507477
cum0_base,phoneme,1489,0,5404,5,2,0.879740980573543,407.6869394779205
cum0_base,phoneme,1489.0,0.0,5404.0,5.0,2.0,0.879740980573543,407.6869394779205
cum0_base,phoneme,1489,1,5404,5,2,0.8612395929694727,367.4589447975159
cum0_base,phoneme,1489.0,1.0,5404.0,5.0,2.0,0.8612395929694727,367.4589447975159
cum0_base,phoneme,1489,2,5404,5,2,0.8686401480111008,316.18584752082825
cum0_base,phoneme,1489.0,2.0,5404.0,5.0,2.0,0.8686401480111008,316.18584752082825
cum0_base,phoneme,1489,3,5404,5,2,0.8926919518963923,312.75426173210144
cum0_base,phoneme,1489.0,3.0,5404.0,5.0,2.0,0.8926919518963923,312.75426173210144
cum0_base,phoneme,1489,4,5404,5,2,0.8981481481481481,333.38032746315
cum0_base,phoneme,1489.0,4.0,5404.0,5.0,2.0,0.8981481481481481,333.38032746315
cum0_base,qsar-biodeg,1494,0,1055,41,2,0.8530805687203792,105.35020565986632
cum0_base,qsar-biodeg,1494.0,0.0,1055.0,41.0,2.0,0.8530805687203792,105.35020565986632
cum0_base,qsar-biodeg,1494,1,1055,41,2,0.8625592417061612,106.80986881256104
cum0_base,qsar-biodeg,1494.0,1.0,1055.0,41.0,2.0,0.8625592417061612,106.80986881256104
cum0_base,qsar-biodeg,1494,2,1055,41,2,0.9004739336492891,104.99464011192322
cum0_base,qsar-biodeg,1494.0,2.0,1055.0,41.0,2.0,0.9004739336492891,104.99464011192322
cum0_base,qsar-biodeg,1494,3,1055,41,2,0.8767772511848341,103.13254952430724
cum0_base,qsar-biodeg,1494.0,3.0,1055.0,41.0,2.0,0.8767772511848341,103.13254952430724
cum0_base,qsar-biodeg,1494,4,1055,41,2,0.8672985781990521,106.1888165473938
cum0_base,qsar-biodeg,1494.0,4.0,1055.0,41.0,2.0,0.8672985781990521,106.1888165473938
cum0_base,satimage,182,0,6430,36,6,0.9136858475894246,528.5709075927734
cum0_base,satimage,182.0,0.0,6430.0,36.0,6.0,0.9136858475894246,528.5709075927734
cum0_base,satimage,182,1,6430,36,6,0.9222395023328148,530.1461176872253
cum0_base,satimage,182.0,1.0,6430.0,36.0,6.0,0.9222395023328148,530.1461176872253
cum0_base,satimage,182,2,6430,36,6,0.9237947122861586,570.0672492980957
cum0_base,satimage,182.0,2.0,6430.0,36.0,6.0,0.9237947122861586,570.0672492980957
cum0_base,satimage,182,3,6430,36,6,0.9191290824261276,571.3246383666992
cum0_base,satimage,182.0,3.0,6430.0,36.0,6.0,0.9191290824261276,571.3246383666992
cum0_base,satimage,182,4,6430,36,6,0.9206842923794712,554.4103338718414
cum0_base,satimage,182.0,4.0,6430.0,36.0,6.0,0.9206842923794712,554.4103338718414
cum0_base,segment,40984,0,2310,16,7,0.9264069264069263,188.9079911708832
cum0_base,segment,40984.0,0.0,2310.0,16.0,7.0,0.9264069264069263,188.9079911708832
cum0_base,segment,40984,1,2310,16,7,0.9134199134199136,190.2471380233765
cum0_base,segment,40984.0,1.0,2310.0,16.0,7.0,0.9134199134199136,190.2471380233765
cum0_base,segment,40984,2,2310,16,7,0.9155844155844156,193.24811220169067
cum0_base,segment,40984.0,2.0,2310.0,16.0,7.0,0.9155844155844156,193.24811220169067
cum0_base,segment,40984,3,2310,16,7,0.9285714285714286,194.75495409965515
cum0_base,segment,40984.0,3.0,2310.0,16.0,7.0,0.9285714285714286,194.75495409965515
cum0_base,segment,40984,4,2310,16,7,0.9242424242424242,190.24710059165955
cum0_base,segment,40984.0,4.0,2310.0,16.0,7.0,0.9242424242424242,190.24710059165955
cum0_base,semeion,1501,0,1593,256,10,0.927899686520376,370.3077857494354
cum0_base,semeion,1501.0,0.0,1593.0,256.0,10.0,0.927899686520376,370.3077857494354
cum0_base,semeion,1501,1,1593,256,10,0.9122257053291536,323.53893423080444
cum0_base,semeion,1501.0,1.0,1593.0,256.0,10.0,0.9122257053291536,323.53893423080444
cum0_base,semeion,1501,2,1593,256,10,0.9216300940438872,323.6095926761627
cum0_base,semeion,1501.0,2.0,1593.0,256.0,10.0,0.9216300940438872,323.6095926761627
cum0_base,semeion,1501,3,1593,256,10,0.9150943396226416,326.6080627441406
cum0_base,semeion,1501.0,3.0,1593.0,256.0,10.0,0.9150943396226416,326.6080627441406
cum0_base,semeion,1501,4,1593,256,10,0.9119496855345912,327.03097462654114
cum0_base,semeion,1501.0,4.0,1593.0,256.0,10.0,0.9119496855345912,327.03097462654114
cum0_base,sick,38,0,3772,28,2,,0.1520137786865234
cum0_base,sick,38.0,0.0,3772.0,28.0,2.0,0.9827814569536424,251.804811000824
cum0_base,sick,38,1,3772,28,2,,0.0873053073883056
cum0_base,sick,38.0,1.0,3772.0,28.0,2.0,0.9867549668874172,246.42302536964417
cum0_base,sick,38,2,3772,28,2,,0.0728979110717773
cum0_base,sick,38.0,2.0,3772.0,28.0,2.0,0.9840848806366048,244.2840247154236
cum0_base,sick,38,3,3772,28,2,,0.0404419898986816
cum0_base,sick,38.0,3.0,3772.0,28.0,2.0,0.9907161803713528,393.7036728858948
cum0_base,sick,38,4,3772,28,2,,0.0409729480743408
cum0_base,sick,38.0,4.0,3772.0,28.0,2.0,0.9893899204244032,413.3709011077881
cum0_base,spambase,44,0,4601,57,2,0.9337676438653636,430.4861488342285
cum0_base,spambase,44.0,0.0,4601.0,57.0,2.0,0.9337676438653636,430.4861488342285
cum0_base,spambase,44,1,4601,57,2,0.942391304347826,394.6893482208252
cum0_base,spambase,44.0,1.0,4601.0,57.0,2.0,0.942391304347826,394.6893482208252
cum0_base,spambase,44,2,4601,57,2,0.9402173913043478,372.2478597164154
cum0_base,spambase,44.0,2.0,4601.0,57.0,2.0,0.9402173913043478,372.2478597164154
cum0_base,spambase,44,3,4601,57,2,0.942391304347826,442.56895565986633
cum0_base,spambase,44.0,3.0,4601.0,57.0,2.0,0.942391304347826,442.56895565986633
cum0_base,spambase,44,4,4601,57,2,0.941304347826087,413.714684009552
cum0_base,spambase,44.0,4.0,4601.0,57.0,2.0,0.941304347826087,413.714684009552
cum0_base,splice,46,0,3190,60,3,0.9498432601880876,436.7233686447144
cum0_base,splice,46.0,0.0,3190.0,60.0,3.0,0.9498432601880876,436.7233686447144
cum0_base,splice,46,1,3190,60,3,0.95141065830721,450.31978130340576
cum0_base,splice,46.0,1.0,3190.0,60.0,3.0,0.95141065830721,450.31978130340576
cum0_base,splice,46,2,3190,60,3,0.9592476489028212,444.30591082572937
cum0_base,splice,46.0,2.0,3190.0,60.0,3.0,0.9592476489028212,444.30591082572937
cum0_base,splice,46,3,3190,60,3,0.932601880877743,460.275797367096
cum0_base,splice,46.0,3.0,3190.0,60.0,3.0,0.932601880877743,460.275797367096
cum0_base,splice,46,4,3190,60,3,0.9420062695924764,460.3074440956116
cum0_base,splice,46.0,4.0,3190.0,60.0,3.0,0.9420062695924764,460.3074440956116
cum0_base,steel-plates-fault,40982,0,1941,27,7,0.7532133676092545,166.42908930778503
cum0_base,steel-plates-fault,40982.0,0.0,1941.0,27.0,7.0,0.7532133676092545,166.42908930778503
cum0_base,steel-plates-fault,40982,1,1941,27,7,0.75,171.87180137634277
cum0_base,steel-plates-fault,40982.0,1.0,1941.0,27.0,7.0,0.75,171.87180137634277
cum0_base,steel-plates-fault,40982,2,1941,27,7,0.7319587628865979,148.33104181289673
cum0_base,steel-plates-fault,40982.0,2.0,1941.0,27.0,7.0,0.7319587628865979,148.33104181289673
cum0_base,steel-plates-fault,40982,3,1941,27,7,0.7757731958762887,151.02106642723083
cum0_base,steel-plates-fault,40982.0,3.0,1941.0,27.0,7.0,0.7757731958762887,151.02106642723083
cum0_base,steel-plates-fault,40982,4,1941,27,7,0.7396907216494846,146.91821336746216
cum0_base,steel-plates-fault,40982.0,4.0,1941.0,27.0,7.0,0.7396907216494846,146.91821336746216
cum0_base,texture,40499,0,5500,40,11,0.9954545454545456,487.10681986808777
cum0_base,texture,40499.0,0.0,5500.0,40.0,11.0,0.9954545454545456,487.10681986808777
cum0_base,texture,40499,1,5500,40,11,0.9972727272727272,488.72263956069946
cum0_base,texture,40499.0,1.0,5500.0,40.0,11.0,0.9972727272727272,488.72263956069946
cum0_base,texture,40499,2,5500,40,11,0.9981818181818182,529.1303052902222
cum0_base,texture,40499.0,2.0,5500.0,40.0,11.0,0.9981818181818182,529.1303052902222
cum0_base,texture,40499,3,5500,40,11,0.9972727272727272,480.7062528133392
cum0_base,texture,40499.0,3.0,5500.0,40.0,11.0,0.9972727272727272,480.7062528133392
cum0_base,texture,40499,4,5500,40,11,0.9990909090909093,525.433084487915
cum0_base,texture,40499.0,4.0,5500.0,40.0,11.0,0.9990909090909093,525.433084487915
cum0_base,tic-tac-toe,50,0,958,9,2,0.984375,79.9456217288971
cum0_base,tic-tac-toe,50.0,0.0,958.0,9.0,2.0,0.984375,79.9456217288971
cum0_base,tic-tac-toe,50,1,958,9,2,0.953125,80.80195546150208
cum0_base,tic-tac-toe,50.0,1.0,958.0,9.0,2.0,0.953125,80.80195546150208
cum0_base,tic-tac-toe,50,2,958,9,2,0.9739583333333334,82.37648391723633
cum0_base,tic-tac-toe,50.0,2.0,958.0,9.0,2.0,0.9739583333333334,82.37648391723633
cum0_base,tic-tac-toe,50,3,958,9,2,0.9790575916230366,79.38882112503052
cum0_base,tic-tac-toe,50.0,3.0,958.0,9.0,2.0,0.9790575916230366,79.38882112503052
cum0_base,tic-tac-toe,50,4,958,9,2,0.9790575916230366,81.44014000892639
cum0_base,tic-tac-toe,50.0,4.0,958.0,9.0,2.0,0.9790575916230366,81.44014000892639
cum0_base,vehicle,54,0,846,18,4,0.8235294117647058,69.21249508857727
cum0_base,vehicle,54.0,0.0,846.0,18.0,4.0,0.8235294117647058,69.21249508857727
cum0_base,vehicle,54,1,846,18,4,0.7928994082840237,68.31305170059204
cum0_base,vehicle,54.0,1.0,846.0,18.0,4.0,0.7928994082840237,68.31305170059204
cum0_base,vehicle,54,2,846,18,4,0.863905325443787,71.85643148422241
cum0_base,vehicle,54.0,2.0,846.0,18.0,4.0,0.863905325443787,71.85643148422241
cum0_base,vehicle,54,3,846,18,4,0.834319526627219,67.92677879333496
cum0_base,vehicle,54.0,3.0,846.0,18.0,4.0,0.834319526627219,67.92677879333496
cum0_base,vehicle,54,4,846,18,4,0.863905325443787,66.6388533115387
cum0_base,vehicle,54.0,4.0,846.0,18.0,4.0,0.863905325443787,66.6388533115387
cum0_base,vowel,307,0,990,12,11,0.9747474747474748,85.19265365600586
cum0_base,vowel,307.0,0.0,990.0,12.0,11.0,0.9747474747474748,85.19265365600586
cum0_base,vowel,307,1,990,12,11,0.9797979797979798,90.23658323287964
cum0_base,vowel,307.0,1.0,990.0,12.0,11.0,0.9797979797979798,90.23658323287964
cum0_base,vowel,307,2,990,12,11,0.9444444444444444,86.97559380531311
cum0_base,vowel,307.0,2.0,990.0,12.0,11.0,0.9444444444444444,86.97559380531311
cum0_base,vowel,307,3,990,12,11,0.9696969696969696,86.66099119186401
cum0_base,vowel,307.0,3.0,990.0,12.0,11.0,0.9696969696969696,86.66099119186401
cum0_base,vowel,307,4,990,12,11,0.9949494949494948,91.78708124160768
cum0_base,vowel,307.0,4.0,990.0,12.0,11.0,0.9949494949494948,91.78708124160768
cum0_base,wall-robot-navigation,1497,0,5456,24,4,0.9597069597069596,430.3435726165772
cum0_base,wall-robot-navigation,1497.0,0.0,5456.0,24.0,4.0,0.9597069597069596,430.3435726165772
cum0_base,wall-robot-navigation,1497,1,5456,24,4,0.9505041246562786,414.482439994812
cum0_base,wall-robot-navigation,1497.0,1.0,5456.0,24.0,4.0,0.9505041246562786,414.482439994812
cum0_base,wall-robot-navigation,1497,2,5456,24,4,0.9651695692025664,430.1058461666107
cum0_base,wall-robot-navigation,1497.0,2.0,5456.0,24.0,4.0,0.9651695692025664,430.1058461666107
cum0_base,wall-robot-navigation,1497,3,5456,24,4,0.9550870760769936,392.530600309372
cum0_base,wall-robot-navigation,1497.0,3.0,5456.0,24.0,4.0,0.9550870760769936,392.530600309372
cum0_base,wall-robot-navigation,1497,4,5456,24,4,0.9495875343721356,431.6417324542999
cum0_base,wall-robot-navigation,1497.0,4.0,5456.0,24.0,4.0,0.9495875343721356,431.6417324542999
cum0_base,wdbc,1510,0,569,30,2,0.9385964912280702,28.563946962356567
cum0_base,wdbc,1510.0,0.0,569.0,30.0,2.0,0.9385964912280702,28.563946962356567
cum0_base,wdbc,1510,1,569,30,2,0.956140350877193,28.56777691841125
cum0_base,wdbc,1510.0,1.0,569.0,30.0,2.0,0.956140350877193,28.56777691841125
cum0_base,wdbc,1510,2,569,30,2,0.9473684210526316,24.975905895233154
cum0_base,wdbc,1510.0,2.0,569.0,30.0,2.0,0.9473684210526316,24.975905895233154
cum0_base,wdbc,1510,3,569,30,2,0.9912280701754386,24.56465744972229
cum0_base,wdbc,1510.0,3.0,569.0,30.0,2.0,0.9912280701754386,24.56465744972229
cum0_base,wdbc,1510,4,569,30,2,0.9823008849557522,25.551809549331665
cum0_base,wdbc,1510.0,4.0,569.0,30.0,2.0,0.9823008849557522,25.551809549331665
cum0_base,wilt,40983,0,4839,5,2,0.9896694214876032,328.81443905830383
cum0_base,wilt,40983.0,0.0,4839.0,5.0,2.0,0.9896694214876032,328.81443905830383
cum0_base,wilt,40983,1,4839,5,2,0.9886363636363636,291.0803921222687
cum0_base,wilt,40983.0,1.0,4839.0,5.0,2.0,0.9886363636363636,291.0803921222687
cum0_base,wilt,40983,2,4839,5,2,0.987603305785124,291.3920090198517
cum0_base,wilt,40983.0,2.0,4839.0,5.0,2.0,0.987603305785124,291.3920090198517
cum0_base,wilt,40983,3,4839,5,2,0.9834710743801652,308.20267057418823
cum0_base,wilt,40983.0,3.0,4839.0,5.0,2.0,0.9834710743801652,308.20267057418823
cum0_base,wilt,40983,4,4839,5,2,0.9855222337125128,348.26534271240234
cum0_base,wilt,40983.0,4.0,4839.0,5.0,2.0,0.9855222337125128,348.26534271240234
cum_castle,GesturePhaseSegmentationProcessed,4538,0,9873,32,5,0.5518987341772152,1055.6886699199677
cum_castle,GesturePhaseSegmentationProcessed,4538.0,0.0,9873.0,32.0,5.0,0.5518987341772152,1055.6886699199677
cum_castle,GesturePhaseSegmentationProcessed,4538,1,9873,32,5,0.5564556962025317,1038.2862763404846
cum_castle,GesturePhaseSegmentationProcessed,4538.0,1.0,9873.0,32.0,5.0,0.5564556962025317,1038.2862763404846
cum_castle,GesturePhaseSegmentationProcessed,4538,2,9873,32,5,0.5605063291139241,1075.1251227855682
cum_castle,GesturePhaseSegmentationProcessed,4538.0,2.0,9873.0,32.0,5.0,0.5605063291139241,1075.1251227855682
cum_castle,GesturePhaseSegmentationProcessed,4538,3,9873,32,5,0.5501519756838906,1042.3535454273224
cum_castle,GesturePhaseSegmentationProcessed,4538.0,3.0,9873.0,32.0,5.0,0.5501519756838906,1042.3535454273224
cum_castle,GesturePhaseSegmentationProcessed,4538,4,9873,32,5,0.5759878419452887,1086.2052264213562
cum_castle,GesturePhaseSegmentationProcessed,4538.0,4.0,9873.0,32.0,5.0,0.5759878419452887,1086.2052264213562
cum_castle,MiceProtein,40966,0,1080,77,8,1.0,686.647253036499
cum_castle,MiceProtein,40966.0,0.0,1080.0,77.0,8.0,1.0,686.647253036499
cum_castle,MiceProtein,40966,1,1080,77,8,0.9953703703703703,320.47511887550354
cum_castle,MiceProtein,40966.0,1.0,1080.0,77.0,8.0,0.9953703703703703,320.47511887550354
cum_castle,MiceProtein,40966,2,1080,77,8,0.9907407407407408,342.67730259895325
cum_castle,MiceProtein,40966.0,2.0,1080.0,77.0,8.0,0.9907407407407408,342.67730259895325
cum_castle,MiceProtein,40966,3,1080,77,8,0.9953703703703703,326.3138036727905
cum_castle,MiceProtein,40966.0,3.0,1080.0,77.0,8.0,0.9953703703703703,326.3138036727905
cum_castle,MiceProtein,40966,4,1080,77,8,0.9907407407407408,674.7326467037201
cum_castle,MiceProtein,40966.0,4.0,1080.0,77.0,8.0,0.9907407407407408,674.7326467037201
cum_castle,PhishingWebsites,4534,0,11055,30,2,0.9638172772501132,2268.420903205872
cum_castle,PhishingWebsites,4534.0,0.0,11055.0,30.0,2.0,0.9638172772501132,2268.420903205872
cum_castle,PhishingWebsites,4534,1,11055,30,2,0.9611035730438716,1923.0757265090945
cum_castle,PhishingWebsites,4534.0,1.0,11055.0,30.0,2.0,0.9611035730438716,1923.0757265090945
cum_castle,PhishingWebsites,4534,2,11055,30,2,0.9719583898688376,2350.630439519882
cum_castle,PhishingWebsites,4534.0,2.0,11055.0,30.0,2.0,0.9719583898688376,2350.630439519882
cum_castle,PhishingWebsites,4534,3,11055,30,2,0.9620081411126188,1849.2518775463104
cum_castle,PhishingWebsites,4534.0,3.0,11055.0,30.0,2.0,0.9620081411126188,1849.2518775463104
cum_castle,PhishingWebsites,4534,4,11055,30,2,0.9597467209407508,2122.625151872635
cum_castle,PhishingWebsites,4534.0,4.0,11055.0,30.0,2.0,0.9597467209407508,2122.625151872635
cum_castle,analcatdata_authorship,458,0,841,70,4,0.9881656804733728,279.094446182251
cum_castle,analcatdata_authorship,458.0,0.0,841.0,70.0,4.0,0.9881656804733728,279.094446182251
cum_castle,analcatdata_authorship,458,1,841,70,4,0.9940476190476192,479.4099481105805
cum_castle,analcatdata_authorship,458.0,1.0,841.0,70.0,4.0,0.9940476190476192,479.4099481105805
cum_castle,analcatdata_authorship,458,2,841,70,4,0.988095238095238,221.5171644687653
cum_castle,analcatdata_authorship,458.0,2.0,841.0,70.0,4.0,0.988095238095238,221.5171644687653
cum_castle,analcatdata_authorship,458,3,841,70,4,0.988095238095238,250.2427124977112
cum_castle,analcatdata_authorship,458.0,3.0,841.0,70.0,4.0,0.988095238095238,250.2427124977112
cum_castle,analcatdata_authorship,458,4,841,70,4,1.0,570.638356924057
cum_castle,analcatdata_authorship,458.0,4.0,841.0,70.0,4.0,1.0,570.638356924057
cum_castle,analcatdata_dmft,469,0,797,4,6,0.15,70.36625266075134
cum_castle,analcatdata_dmft,469.0,0.0,797.0,4.0,6.0,0.15,70.36625266075134
cum_castle,analcatdata_dmft,469,1,797,4,6,0.1875,72.11208415031433
cum_castle,analcatdata_dmft,469.0,1.0,797.0,4.0,6.0,0.1875,72.11208415031433
cum_castle,analcatdata_dmft,469,2,797,4,6,0.1949685534591195,78.13901829719543
cum_castle,analcatdata_dmft,469.0,2.0,797.0,4.0,6.0,0.1949685534591195,78.13901829719543
cum_castle,analcatdata_dmft,469,3,797,4,6,0.2264150943396226,86.59177041053772
cum_castle,analcatdata_dmft,469.0,3.0,797.0,4.0,6.0,0.2264150943396226,86.59177041053772
cum_castle,analcatdata_dmft,469,4,797,4,6,0.1886792452830188,87.16055107116699
cum_castle,analcatdata_dmft,469.0,4.0,797.0,4.0,6.0,0.1886792452830188,87.16055107116699
cum_castle,balance-scale,11,0,625,4,3,0.976,19.7190580368042
cum_castle,balance-scale,11.0,0.0,625.0,4.0,3.0,0.976,19.7190580368042
cum_castle,balance-scale,11,1,625,4,3,0.984,33.83694839477539
cum_castle,balance-scale,11.0,1.0,625.0,4.0,3.0,0.984,33.83694839477539
cum_castle,balance-scale,11,2,625,4,3,0.928,25.16678047180176
cum_castle,balance-scale,11.0,2.0,625.0,4.0,3.0,0.928,25.16678047180176
cum_castle,balance-scale,11,3,625,4,3,0.96,26.601439237594604
cum_castle,balance-scale,11.0,3.0,625.0,4.0,3.0,0.96,26.601439237594604
cum_castle,balance-scale,11,4,625,4,3,0.992,32.48375487327576
cum_castle,balance-scale,11.0,4.0,625.0,4.0,3.0,0.992,32.48375487327576
cum_castle,banknote-authentication,1462,0,1372,4,2,1.0,85.26440405845642
cum_castle,banknote-authentication,1462.0,0.0,1372.0,4.0,2.0,1.0,85.26440405845642
cum_castle,banknote-authentication,1462,1,1372,4,2,1.0,65.17818212509155
cum_castle,banknote-authentication,1462.0,1.0,1372.0,4.0,2.0,1.0,65.17818212509155
cum_castle,banknote-authentication,1462,2,1372,4,2,1.0,73.84617376327515
